id_actor,actor_name
1238,Riho Yoshioka
1239,Taiga Nakano
1240,Eunice Lin
1241,Samuel Gu
1242,Yoko Young
1243,Hsu Lichi
1244,Lei Hong
1245,Jacqueline Zhu
1246,Tai Bo
1247,Lin Po-Hung
1248,Raymond Pinharry
1249,Eddie Steeples
1250,Ryan Tarran
1251,JuJu Chan
1252,Marie Avgeropoulos
1253,Frank Grillo
1254,Rick Yune
1255,Tony Jaa
1256,Nicolas Cage
1257,Alain Moussi
1258,Catherine Sutherland
1259,Steve Cardenas
1260,Karan Ashley
1261,Johnny Yong Bosch
1262,Jason David Frank
1263,David Yost
1264,Amy Jo Johnson
1265,Walter Jones
1266,Thuy Trang
1267,Austin St. John
1268,Rupert Degas
1269,Kyle Dooley
1270,John Cleland
1271,Julie Lemieux
1272,Rob Tinkler
1273,Eric Balfour
1274,Janet Varney
1275,Pyper Braun
1276,Shiloh Verrico
1277,Griffin McIntyre
1278,Jamie Martin Mann
1279,Ricardo Hurtado
1280,Eddie Cibrian
1281,Katharine McPhee
1282,Perfume
1283,Cici Wang
1284,Wang Likun
1285,Shen Yue
1286,Qu Chuxiao
1287,Zhou Xun
1288,Chen Kun
1289,Tayo Faniran
1290,Beverly Osu
1291,Bolly Lomo
1292,Ini Dima-Okojie
1293,Sharon Ooja
1294,Blossom Chukwujekwu
1295,Funke Akindele
1296,Toshiyuki Morikawa
1297,Atsushi Goto
1298,Shintaro Tanaka
1299,Ami Koshimizu
1300,Minoru Inaba
1301,Hiroki Touchi
1302,Asami Seto
1303,Hiroaki Hirata
1304,Shaun Wu
1305,Abella Bala
1306,Shylo Molina
1307,Marie Wagenman
1308,Shanola Hampton
1309,Greer Grammer
1310,Dermot Mulroney
1311,Kristin Davis
1312,Jéssica Tamochunas
1313,Eyrio Okura
1314,Renan Medeiros
1315,Victor Allen
1316,Valéria Vitoriano
1317,Evelyn Castro
1318,Leandro Ramos
1319,Letícia Lima
1320,Edmilson Filho
1321,Matheus Nachtergaele
1322,Ashish Verma
1323,Ragini Khanna
1324,Pankaj Tripathi
1325,Nate Bargatze
1326,Jeremy Fitzgerald
1327,Ieva Andrejevaite
1328,Cha-Lee Yoon
1329,Alexander Siddig
1330,Yayan Ruhian
1331,James Cosmo
1332,Rhona Mitra
1333,Daniel Bernhardt
1334,Jonathan Howard
1335,Lindsey Morgan
1336,Gabriel Iglesias
1337,Angie Saba
1338,Leila Mouammar
1339,Karam Elayyan
1340,Malak Abu Ghraibeh
1341,Ala Hanani
1342,Ameer Khlawe
1343,Maryam Kamiel Basha
1344,Maryam Kanj
1345,Saleh Bakri
1346,M. Irfan Ramli
1347,Sitha Marino
1348,Gamaliel
1349,Jevin Julian
1350,Efek Rumah Kaca
1351,Dul Jaelani
1352,PADI Reborn
1353,Wofai Fada
1354,Kiki Omeili
1355,Omowunmi Dada
1356,Gbenro Ajibade
1357,Tope Tedela
1358,Beverly Naya
1359,Alexx Ekubo
1360,OC Ukeje
1361,Matthew Modine
1362,Jacinte Blankenship
1363,Jill Scott
1364,Fred Melamed
1365,Lennie James
1366,Viola Davis
1367,Dan Aykroyd
1368,Nelsan Ellis
1369,Chadwick Boseman
1370,DJ Wati
1371,Ususmango
1372,Hany Siam
1373,Salim Samatou
1374,Benaissa Lamroubal
1375,Babak Ghassim
1376,Alain Frei
1377,Khalid Bounouar
1378,Abhicha Thanachanun
1379,Kittiphoom Wongpentak
1380,Waratthaya Wongchayaporn
1381,Daweerit Chullasapya
1382,Bhasaworn Bawronkirati
1383,Suthipongse Thatphithakkul
1384,Sahajak Boonthanakit
1385,Pavarit Mongkolpisit
1386,Sushar Manaying
1387,Sukollawat Kanarot
1388,Lotlot De Leon
1389,Yesh Burce
1390,Victor Anastacio
1391,JC Santos
1392,Janine Gutierrez
1393,Joaquín Cosío
1394,Emile Hirsch
1395,Sandra Echeverría
1396,Demián Bichir
1397,Salma Hayek
1398,Benicio Del Toro
1399,John Travolta
1400,Aaron Taylor-Johnson
1401,Taylor Kitsch
1402,George Konner
1403,Piotr Michael
1404,Andy Hayward
1405,Lyric Lewis
1406,Taleia Gilliam
1407,Diona Elise Burnett
1408,Jonathan Kidder
1409,Michelle Obama
1410,Russ Walko
1411,Michelle Zamora
1412,Rehab Hussien
1413,Mohamed El Swisi
1414,Osama Abdallah
1415,Zeina Mansour
1416,Donia Maher
1417,Bassem Samra
1418,Shwetha
1419,Nishesh
1420,Sonia Giri
1421,Karthik Rathnam
1422,Ayra
1423,Mumtaz Sorcar
1424,Vetri
1425,Deepann
1426,Adam Godley
1427,Ólafur Darri Ólafsson
1428,Bill Hader
1429,Rafe Spall
1430,Rebecca Hall
1431,Jemaine Clement
1432,Penelope Wilton
1433,Ruby Barnhill
1434,Mark Rylance
1435,Mark Gillis
1436,Kevin Howarth
1437,Mia Tomlinson
1438,Jack Waldouck
1439,Miles Yekinni
1440,Samuel Collings
1441,Evan Milton
1442,Thomas Padley
1443,Sam Callis
1444,James Oliver Wheatley
1445,Oscar Skagerberg
1446,Tanja Ribič
1447,Doug Rao
1448,Sarah-Jane Potts
1449,Anastasia Chocholatá
1450,Leonardo Fontes
1451,Jeremias Amoore
1452,Jade Ma
1453,Dakota Benjamin Taylor
1454,Grace Beedie
1455,Deniz Özerman
1456,Esin Eden
1457,Doğa Konakoğlu
1458,Suzan Aksoy
1459,Tarık Papuççuoğlu
1460,Elif Nur Kerkük
1461,Muharrem Gülmez
1462,Emin Olcay
1463,Ayhan Taş
1464,Erdem Yener
1465,Kaiji Tang
1466,Joe Hernandez
1467,Kellen Goff
1468,Jon Allen
1469,Blessing LungAho
1470,Kagwe Mungai
1471,Lydia Gitachu
1472,Martin Githinji
1473,Christabel Jazz Mistri
1474,Eve DSouza
1475,Pierra Makena
1476,Mawuli Gavor
1477,Stycie Waweru
1478,Sarah Hassan
1479,Song Sun-mi
1480,Lee Jae-eung
1481,Shin Seung-ho
1482,Z. Hera
1483,Ko Min-si
1484,Jung Ga-ram
1485,Kim So-hyun
1486,Büşra Pekin
1487,Meral Çetinkaya
1488,Ali Sürmeli
1489,Erol Demiröz
1490,Mahsun Kırmızıgül
1491,Mert Turak
1492,Talat Bulut
1493,Okşan Büyük
1494,Mehmet Bahattin Genç
1495,Volkan Çalışkan
1496,Tomris Çetinel
1497,Osman İskender Bayer
1498,Selen Öztürk
1499,Turgay Tanülkü
1500,Ersin Arıcı
1501,Emir Ali Doğrul
1502,Çağatay Ulusoy
1503,Waco OGuin
1504,Roger Black
1505,John DiMaggio
1506,Cedric Yarbrough
1507,Dana Snyder
1508,Kyle Kinane
1509,Sarah Chalke
1510,David Herman
1511,Tom Kenny
1512,Alejandro Trejo
1513,Andrés Rebolledo
1514,Steevens Benjamin
1515,Javier Castillo
1516,Ignacia Uribe
1517,René Miranda
1518,Max Salgado
1519,Kubilay Penbeklioğlu
1520,Burcu Kara
1521,Gürgen Öz
1522,Sinem Kobal
1523,Engin Altan Düzyatan
1524,Begüm Kütük
1525,Cemal Hünal
1526,Sedef Avcı
1527,Gökçe Özyol
1528,Öykü Çelik
1529,Gregg Chillin
1530,Diarmaid Murtagh
1531,Jana Pérez
1532,Pallavi Sharda
1533,Eric Kofi-Abrefa
1534,Lois Chimimba
1535,Amir El-Masry
1536,Dimitri Leonidas
1537,Zoë Tapper
1538,Hannah Ware
1539,Arturo Castro
1540,Nat Faxon
1541,Tracie Thoms
1542,Everly Carganilla
1543,Julian Lerner
1544,Jenna Ortega
1545,Edgar Ramírez
1546,Jennifer Garner
1547,Lee Tae-seon
1548,Lee Do-hyun
1549,Kang Hong-suk
1550,Cho Hyun-chul
1551,Pyo Ji-hoon
1552,Bae Hae-sun
1553,Seo Yi-sook
1554,Shin Jung-geun
1555,Yeo Jin-goo
1556,Lee Ji-eun
1557,Tuna Çevik
1558,Melis Birkan
1559,Cengiz Bozkurt
1560,Tolga Çevik
1561,Lorea Ibarra
1562,Irati Saez de Urabain
1563,Jone Laspiur
1564,Yune Nogueiras
1565,Garazi Urkola
1566,Daniel Fanego
1567,Amaia Aberasturi
1568,Alex Brendemühl
1569,Jennifer Coppen
1570,Gunawan Sudrajat
1571,Marcella Zalianty
1572,Taskya Namya
1573,Aghniny Haque
1574,Ari Irham
1575,Matthew Lawler
1576,Willie C. Carpenter
1577,Heidi Niedermeyer
1578,Jeremy Holm
1579,Jim Cummings
1580,Matilda Lawler
1581,Ryan OFlanagan
1582,Neville Archambault
1583,Chris Sheffield
1584,Romain Vissol
1585,Jean-Toussaint Bernard
1586,Abdillah Assoumani
1587,Julien Meurice
1588,Idir Azougli
1589,Sébastien Houbani
1590,Mohamed Boudouh
1591,Abdramane Diakité
1592,Fynn Kliemann
1593,Olli Schulz
1594,Imaaduddin Shah
1595,Rahul Bose
1596,Vivek Gomber
1597,Manish Chaudhary
1598,Aadhya Anand
1599,Plabita Borthakur
1600,Amruta Subhash
1601,Shahana Goswami
1602,Pooja Bhatt
1603,Shishir Sharma
1604,Virendra Saxena
1605,Makrand Deshpande
1606,Amit Deondi
1607,Amardeep Jha
1608,Gargi Shitole
1609,Cyli Khare
1610,Heather Litteer
1611,Yaani King Mondschein
1612,Kevin Bacon
1613,Sharrieff Pugh
1614,Nick Damici
1615,Jennifer Jason Leigh
1616,Mark Ruffalo
1617,Meg Ryan
1618,Mohamed Mamdouh
1619,Tharaa Jubail
1620,Nada Moussa
1621,Tamim Abdou
1622,Mohammad Adel
1623,Mahmoud El Gendy
1624,Sawsan Badr
1625,Bassel Khaiat
1626,Ahmed Fahmi
1627,Sherine
1628,S I Neelambari
1629,Akalyadevi B.
1630,Madhumathi Padmanathan
1631,Manikandan
1632,P. Samuthirakani
1633,Honor Calderon
1634,Angel Chipagua
1635,Michael Ren
1636,Kirikou Shai Muldrow
1637,Blue Chapman
1638,August Nuñez
1639,Kevin Andrés Muñoz
1640,Marlon Pérez Cruz
1641,Isabella Licht Delgado
1642,Johnnie Castillo
1643,Hector Mauricio Mejia
1644,Leonor López
1645,Ulises González
1646,John Álex Toro
1647,Anderson Ballesteros
1648,Christian Tappan
1649,Sydney Egere
1650,Olaniyi Afonja
1651,Temisan Emmanuel
1652,Adebimpe Akintunde
1653,Bukola Oshibowale
1654,Khafi Kareem
1655,Munirat Antoinette Lecky
1656,Calabar Chic
1657,Broda Shaggi
1658,Toyin Abraham
1659,Casey Mongillo
1660,Ray Chase
1661,Rodger Parsons
1662,Cherami Leigh
1663,Michele Knotz
1664,James Carter Cathcart
1665,Zeno Robinson
1666,Sarah Natochenny
1667,Ikue Otani
1668,Guillaume Duhesme
1669,Blaise Afonso
1670,Gabriel Almaer
1671,Antonia Malinova
1672,Andrey Gorlenko
1673,Carole Weyers
1674,Martin Swabey
1675,Michel Nabokoff
1676,Marilyn Lima
1677,Olga Kurylenko
1678,Irgi Fahrezi
1679,Baim Wong
1680,Ersa Mayori
1681,Ariyo Wahab
1682,Syakir Daulay
1683,Junior Roberts
1684,Abun Sungkar
1685,Dannia Salsabila
1686,Angga Yunanda
1687,Adhisty Zara
1688,Andrew McPhee
1689,Victoria Grace
1690,Erica Lindbeck
1691,Calum Worthy
1692,Gideon Adlon
1693,Emma Booth
1694,Micah Hauptman
1695,Carlos Carrasco
1696,Patti LuPone
1697,Clifton Collins Jr.
1698,Wendell Pierce
1699,Michael Chiklis
1700,Jennifer Lopez
1701,Jason Statham
1702,Mimi Kirkland
1703,Noah Lomax
1704,David Lyons
1705,Cobie Smulders
1706,Julianne Hough
1707,Josh Duhamel
1708,Anjelika Washington
1709,Alycia  Pascual-Peña
1710,Josie Totah
1711,Clark Gregg
1712,Josephine Langford
1713,Sydney Park
1714,Nico Hiraga
1715,Patrick Schwarzenegger
1716,Lauren Tsai
1717,Hadley Robinson
1718,Paula Newsome
1719,Gillian Jacobs
1720,André Holland
1721,Jennifer Ehle
1722,Mpho Koaho
1723,Bill Burr
1724,Jillian Estell
1725,Kevin Costner
1726,Alka Badola Kaushal
1727,Chittaranjan Tripathi
1728,Rajendra Sethi
1729,Rakesh Bedi
1730,Mallika Dua
1731,Aditya Seal
1732,Kiara Advani
1733,Patina Miller
1734,Misty Rosas
1735,Dorien Davies
1736,Arty Casas
1737,John Tartaglia
1738,John Munro Cameron
1739,Donna Kimball
1740,Alon Williams
1741,Alice Dinnean
1742,Victor Yerrid
1743,Sarika Choy
1744,Aiden Hung
1745,So Wai Chuen
1746,Aaron Chow
1747,Martin Wong
1748,Chloe So
1749,Terence Siufay
1750,Hanna Chan
1751,Wilfred Lau
1752,Masato Sakai
1753,Tetsuya Chiba
1754,Akira Yamamoto
1755,Shoko Takada
1756,Izumi Inamori
1757,Takaya Kamikawa
1758,"Sean ""P. Diddy"" Combs"
1759,The Notorious B.I.G.
1760,Blanche Gardin
1761,Richard Coleman
1762,Hernán Cattáneo
1763,Jimmy Herman
1764,Maury Chaykin
1765,Charles Rocket
1766,Robert Pastorelli
1767,Tantoo Cardinal
1768,"Floyd ""Red Crow"" Westerman"
1769,Graham Greene
1770,Rodney Grant
1771,Mary McDonnell
1772,Johann von Bülow
1773,Amina Merai
1774,Matilda Marz
1775,Alwara Höfels
1776,Oliver Korittke
1777,Emilio Sakraya
1778,Samuel Finzi
1779,Ludwig Simon
1780,Janina Fautz
1781,Emma Bading
1782,Laura Bailey
1783,Jennifer Hale
1784,Tara Strong
1785,Josh Keaton
1786,Ben Pronsky
1787,Robbie Daymond
1788,Bonnie Hunt
1789,Lucinda Jenney
1790,Ralph Seymour
1791,Michael D. Roberts
1792,Jack Murdock
1793,Gerald R. Molen
1794,Valeria Golino
1795,Tom Cruise
1796,Dustin Hoffman
1797,Masato Kono
1798,Riisa Naka
1799,Ryo Katsuji
1800,Eiko Koike
1801,Amy Poehler
1802,Kirk Ward
1803,Fred Armisen
1804,Ned Bellamy
1805,Paul F. Tompkins
1806,Ronnie James Dio
1807,Troy Gentile
1808,JR Reed
1809,Kyle Gass
1810,Jack Black
1811,Nobuhiko Okamoto
1812,Taiten Kusunoki
1813,Mariya Ise
1814,Go Inoue
1815,Yuhko Kaida
1816,Minako Kotobuki
1817,Masakazu Morita
1818,Joey Lotsko
1819,Sandy Fox
1820,Lindsey Alena
1821,David Lodge
1822,Grant George
1823,Roger Craig Smith
1824,Jules Wojciechowski
1825,Matt Rogers
1826,Patti Harrison
1827,Gary Cole
1828,David Harbour
1829,Laurie Metcalf
1830,Wanda Sykes
1831,Sean Hayes
1832,Erin Moriarty
1833,Ann Dowd
1834,Charlie Shotwell
1835,Shree Crooks
1836,Nicholas Hamilton
1837,Annalise Basso
1838,Samantha Isler
1839,George MacKay
1840,Frank Langella
1841,Viggo Mortensen
1842,Alberto San Juan
1843,Txell Aixendri
1844,Nil Cardoner
1845,Paula Malia
1846,Aixa Villagrán
1847,Clara Segura
1848,Luis Zahera
1849,Susana Abaitua
1850,Álvaro Cervantes
1851,Marcial Tagle
1852,Mateo Iribarren
1853,Willy Semler
1854,María Izquierdo
1855,Héctor Noguera
1856,Francisca Imboden
1857,Alfredo Castro
1858,Gastón Pauls
1859,Benjamín Vicuña
1860,Sara Waisglass
1861,Jennifer Robertson
1862,Antonia Gentry
1863,Chatchawai Kamonsakpitak
1864,Thanawut Ketsaro
1865,Claire Geare
1866,Sterling Jerins
1867,Pierce Brosnan
1868,Lake Bell
1869,Owen Wilson
1870,Adam Scott
1871,Shirley Knight
1872,Hugh Dancy
1873,Rashida Jones
1874,Kathryn Hahn
1875,Emily Mortimer
1876,Elizabeth Banks
1877,Tota Roy Chowdhury
1878,Avinash Tiwary
1879,Kirti Kulhari
1880,Parineeti Chopra
1881,Elsa Poblete
1882,Amparo Noguera
1883,Héctor Morales
1884,Paola Lattus
1885,Leonard Carow
1886,Leopold Hornung
1887,Trine Dyrholm
1888,Stephan Kampwirth
1889,Hannah Herzsprung
1890,Antoine Monot Jr.
1891,Wotan Wilke Möhring
1892,Elyas MBarek
1893,Tom Schilling
1894,Juan Pablo Gamboa
1895,Juan Pablo Urrego
1896,Carolina Gaitán
1897,Elianis Garrido
1898,Stephanía Duque
1899,Kimberly Reyes
1900,Gregorio Pernía
1901,Fabián Ríos
1902,Catherine Siachoque
1903,Carmen Villalobos
1904,Saghar Sehrai
1905,Farid Azad Khan
1906,Ashwin Dhar
1907,Bhavna Chauhan
1908,Priyanshu Chatterjee
1909,Zain Khan Durrani
1910,Sadia Khateeb
1911,Aadil Khan
1912,Jasmine Elfira Burhan
1913,Andi Viola
1914,Naimma Aljufri
1915,Davina Karamoy
1916,Amel Carla
1917,Ashira Zamita
1918,Shenina Cinnamon
1919,Hanggini
1920,Francisco Bolívar
1921,Juan Pablo Llano
1922,César Mora
1923,Johanna Fadul
1924,Majida Issa
1925,Diego Lombardi
1926,Laly Goyzueta
1927,Sergio Galliani
1928,Mayra Nájar
1929,Priscila Espinoza
1930,Rodrigo Palacios
1931,Mayella Lloclla
1932,Giovanni Arce
1933,Philippe Koo
1934,Wilfred Lee
1935,Hayate
1936,Hideaki Ito
1937,Masami Kosaka
1938,Masayoshi Haneda
1939,Tasuku Emoto
1940,Ken Mitsuishi
1941,Mizuki Kayashima
1942,Nana Mori
1943,Hiroya Shimizu
1944,Honoka Matsumoto
1945,Amane Okayama
1946,Hana Sugisaki
1947,Ryo Yoshizawa
1948,Jas Leverette
1949,Raymond Ablack
1950,Scott Porter
1951,Felix Mallard
1952,Diesel La Torraca
1953,Pietro Mario
1954,Henri Pagnoncelli
1955,Dhu Moraes
1956,Malu Valle
1957,Zezé Motta
1958,Fábio Beltrão
1959,Bruno Peixoto
1960,Giulia Gayoso
1961,Mariana Nunes
1962,Juan Paiva
1963,Kate Jennings Grant
1964,Uly Schlesinger
1965,Zaria Degenhardt
1966,Greta Quispe
1967,Wai Ching Ho
1968,Kimberley Wong
1969,Christopher Shyer
1970,Tara Pacheco
1971,Jim Parrack
1972,Nicole Kang
1973,Brian Regan
1974,Mary Pat Gleason
1975,Andrea Avery
1976,Madeline Zima
1977,Julie Gonzalo
1978,Regina King
1979,Dan Byrd
1980,Chad Michael Murray
1981,Hilary Duff
1982,Sampath Raj
1983,Amritha Aiyer
1984,Malvika Sharma
1985,Nivetha Pethuraj
1986,Ram Pothineni
1987,Shannon Kook
1988,Kyla Deaver
1989,Mackenzie Foy
1990,Joey King
1991,Hayley McFarland
1992,Shanley Caswell
1993,Ron Livingston
1994,Lili Taylor
1995,Vera Farmiga
1996,Simon Delaney
1997,Maria Doyle Kennedy
1998,Simon McBurney
1999,Patrick McAuley
2000,Benjamin Haigh
2001,Lauren Esposito
2002,Frances OConnor
2003,Madison Wolfe
2004,Cho Han-cheul
2005,Kwak Dong-yeon
2006,Kim Yeo-jin
2007,Yoo Jae-myung
2008,Ok Taec-yeon
2009,Song Joong-ki
2010,Evelyn Zheng Yu-tong
2011,Hung Shiao-ling
2012,Ada Pan
2013,Lotus Wang
2014,Chen Yi-wen
2015,Liu Kuan-ting
2016,Nadow Lin
2017,Cheng Jen-shuo
2018,Shih Ming-shuai
2019,Ohad Knoller
2020,Peter Strauss
2021,Michael Aronov
2022,Haley Lu Richardson
2023,Joe Alwyn
2024,Nick Kroll
2025,Mélanie Laurent
2026,Lior Raz
2027,Ben Kingsley
2028,Amanda Abbington
2029,Honor Kneafsey
2030,Julian Sands
2031,Stefanie Martini
2032,Christina Hendricks
2033,Gillian Anderson
2034,Max Irons
2035,Glenn Close
2036,Yovie Widianto
2037,Julie Estelle
2038,Molukka Hiphop Community
2039,Ivan Nestorman
2040,Cantika Abigail
2041,Rahmania Astrini
2042,Andien
2043,Marcello Tahitoe
2044,Glenn Fredly
2045,Damian Young
2046,Alicia Witt
2047,Macon Blair
2048,Isiah Whitlock Jr.
2049,Chris Messina
2050,Dianne Wiest
2051,Eiza González
2052,Peter Dinklage
2053,Rosamund Pike
2054,Johny Antony
2055,Veena Nandakumar
2056,Sudhi Koppa
2057,Gokulan
2058,Rajisha Vijayan
2059,Shine Tom Chacko
2060,Anish Kuruvilla
2061,Sangeeth Shoban
2062,Sanjith Hegde
2063,Shruthi Haasan
2064,Aswin Kakamanu
2065,Amala Paul
2066,Jagapathi Babu
2067,Naveen Kumar
2068,Saanve Megghana
2069,Manchu Lakshmi
2070,Robert Finster
2071,Ana Ularu
2072,Melika Foroutan
2073,Oliver Masucci
2074,David Ali Rashed
2075,Henriette Confurius
2076,Naina Sareen
2077,Nitin Goel
2078,Mahinder Nath
2079,Shashi Bhushan
2080,Nutan Sinha
2081,Shardul Bhardwaj
2082,Kim Byung-choon
2083,Kim Yong-rim
2084,Baek Hyun-joo
2085,Yoon Joo-sang
2086,Ji Seung-hyun
2087,Kim You-mi
2088,Um Mun-suk
2089,Lee Re
2090,Kim Young-kwang
2091,Choi Kang-hee
2092,Brianna Barnes
2093,Dennis Andres
2094,Kathyrn Davis
2095,Hamza Haq
2096,Mark Ghanimé
2097,Jeni Ross
2098,Heo Joon-seok
2099,Go Yoon
2100,Choi Jung-woo
2101,Kim Jong-tae
2102,Jeong He-in
2103,Chae Jong-hyeop
2104,Tae In-ho
2105,Sung Dong-il
2106,Park Shin-hye
2107,Cho Seung-woo
2108,Mélanie Fouché
2109,Aziz Dyab
2110,Fleur Geffrier
2111,Victor Boccard
2112,Marlon Boess
2113,Anna Fialová
2114,Edin Hasanović
2115,Milan Peschel
2116,Jannis Niewöhner
2117,Luna Wedler
2118,P. Lynn Johnson
2119,Rob Hayter
2120,Lynda Boyd
2121,Becca Gardner
2122,Camryn Manheim
2123,Damian Lewis
2124,Josh Lucas
2125,Morgan Freeman
2126,Robert Redford
2127,Takamasa Mogi
2128,Junji Majima
2129,Atsumi Tanezaki
2130,Wataru Takagi
2131,Kaori Mizuhashi
2132,Mai Nakahara
2133,Koki Uchiyama
2134,Hiroki Takahashi
2135,Takahiro Sakurai
2136,Whitney Cummings
2137,Rafael Casal
2138,Sterling K. Brown
2139,Bambadjan Bamba
2140,Utkarsh Ambudkar
2141,Laverne Cox
2142,Mahershala Ali
2143,Will Smith
2144,Georgie Glen
2145,Tyler Howitt
2146,Robert Aramayo
2147,Tom Bateman
2148,Eve Hewson
2149,Simona Brown
2150,Steven Rinella
2151,Bear Grylls
2152,Supriya Pilgaonkar
2153,Rahul Dev
2154,Aarti Chhabria
2155,Amrita Arora
2156,Preeti Jhangiani
2157,Aftab Shivdasani
2158,Sunil Shetty
2159,Akshay Kumar
2160,Zach Gilford
2161,David Hornsby
2162,Izzy Stannard
2163,Lidya Jewett
2164,Manny Montana
2165,Reno Wilson
2166,Matthew Lillard
2167,Mae Whitman
2168,Retta
2169,Mary Thornton
2170,Liam Matthews
2171,Tara Rios
2172,Tim Frank
2173,Patrick Gagnon
2174,Shawn Michaels
2175,Neil Flynn
2176,D.B. Sweeney
2177,Anjelah Johnson-Reyes
2178,Brett Dalton
2179,Roman Karev
2180,Dinora Walcott
2181,Alejandro Saab
2182,Giselle Fernandez
2183,Amber May
2184,Lestonja Diaz
2185,Tyler Joseph Campbell
2186,Shelby Alicea
2187,Vin Morreale Jr.
2188,Theresa Sutera
2189,Dakota Bruton
2190,Alexandria Deberry
2191,Rusty Joiner
2192,Laura Bilgeri
2193,Lucy Loken
2194,Dan Ahdoot
2195,Gary Anthony Williams
2196,Freddie Stroma
2197,Jillian Mueller
2198,Sarah Stiles
2199,Kevin James
2200,Osas Ighodaro
2201,Ibrahim Suleiman
2202,Anee Icha
2203,Hamisha Daryani Ahuja
2204,Koye Kekere Ekun
2205,Sujata Sehgal
2206,Joke Silva
2207,Ruslaan Mumtaz
2208,David Tran
2209,Molly Harris
2210,Parker Sawyers
2211,Henry Golding
2212,Dave Chappelle
2213,Dani Rovira
2214,Diksha Sharma
2215,Kshama Santosh Rai
2216,Shankar Ashwath
2217,Dattanna
2218,Ajay Raj
2219,Ananya Kashyap
2220,Radhika Narayan
2221,Praveen Tej
2222,Nadiya Hussain
2223,John Corbett
2224,Sarayu Blue
2225,Trezzo Mahoro
2226,Emilija Baranac
2227,Madeleine Arthur
2228,Ross Butler
2229,Anna Cathcart
2230,Janel Parrish
2231,Noah Centineo
2232,Lana Condor
2233,Joanna Cassidy
2234,Joe Turkel
2235,Brion James
2236,William Sanderson
2237,Daryl Hannah
2238,M. Emmet Walsh
2239,Sean Young
2240,Rutger Hauer
2241,Harrison Ford
2242,Víctor Trujillo
2243,Marco Antonio Solís
2244,Alex Lora
2245,Enrique Guzmán
2246,Elena Poniatowska
2247,Lila Downs
2248,Luis Ángel Jaramillo
2249,Pablo Gama Iturrarán “Mago Gamini”
2250,Verónica Alva
2251,Julie Kieffer
2252,Jil Devresse
2253,Jules Werner
2254,Konstantin Rommelfangen
2255,Joe Dennenwald
2256,Claude De Demo
2257,Sophie Mousel
2258,Luc Schiltz
2259,Jorge Luis Vázquez
2260,Itatí Cantoral
2261,Sergio Basañez
2262,Julio Bracho
2263,Mariana Seoane
2264,Mauricio Ochmann
2265,Francesco Carril
2266,Vito Sanz
2267,María Esteve
2268,Bárbara Goenaga
2269,Silvia Alonso
2270,August Melasz
2271,Landung Simatupang
2272,Eriska Rein
2273,Natasha Rizki
2274,Uli Herdinansyah
2275,Dian Nitami
2276,Beby Tsabina
2277,Acha Septriasa
2278,Reza Rahadian
2279,Dondre T. Whitfield
2280,Maya Gilbert
2281,Troy Curvey III
2282,Nehemiah Sutton
2283,Sharon Lawrence
2284,Edwina Findley Dickerson
2285,Omari Hardwick
2286,David Oyelowo
2287,Emayatzy Corinealdi
2288,Anna Azcárate
2289,Kalled Mustonen
2290,Tomas Bergström
2291,Johannes Kuhnke
2292,Thomas Hanzon
2293,Anastasios Soulis
2294,Nanna Blondell
2295,Helena Mazur
2296,Anna Smołowik
2297,Jacek Knap
2298,Bartłomiej Kotschedoff
2299,Tomasz Karolak
2300,Mirosław Baka
2301,Krzysztof Czeczot
2302,Agnieszka Żulewska
2303,Mateusz Banasiuk
2304,Adrianna Chlebicka
2305,2Mex
2306,Pigeon John
2307,Myka Nyne
2308,Medusa
2309,Riddlore
2310,Ellay Khule
2311,Cut Chemist
2312,Chali 2na
2313,Abstract Rude
2314,Chen Yu-wen
2315,Kai Yang-niu
2316,Sun Ke-fang
2317,Chen Yen-chun
2318,Ma Kuo-yao
2319,Huang Bai-wei
2320,Meng Ching-fu
2321,Chiang Ching-yen
2322,Kao Yun-shuo
2323,Tseng Yun-fan
2324,Hakim Jemili
2325,Nina Kepekian
2326,Vincent Desagnat
2327,Charlotte Gabris
2328,Hugues Jourdain
2329,Benjamin Tranié
2330,Julie Ferrier
2331,Fred Testot
2332,Nassim Lyes
2333,Hedi Bouchenafa
2334,Gregory Alan Williams
2335,Kevin Sizemore
2336,Rose Reid
2337,Caleb Castille
2338,Mary Scheer
2339,Noah Munck
2340,Jennette McCurdy
2341,Jerry Trainor
2342,Nathan Kress
2343,Miranda Cosgrove
2344,Patrick St. Esprit
2345,JB Blanc
2346,Gregg Weiner
2347,Steve Lantz
2348,Shaun Toub
2349,Kevin Pollak
2350,Ana de Armas
2351,Miles Teller
2352,Wang Zhener
2353,Yang Di
2354,Wang Yutian
2355,Qiao Shan
2356,Tu Men
2357,Kara Wai
2358,Jessie Li
2359,Shawn Yue
2360,Dohn Norwood
2361,Abby Miller
2362,Christopher Abbott
2363,Bill Pullman
2364,Jessica Biel
2365,Rashad Hossain
2366,Nader Chowdhury
2367,Rokeya Prachy
2368,Parno Mittra
2369,Nusrat Imroz Tisha
2370,Irrfan Khan
2371,Roger Casamajor
2372,Núria Prims
2373,Pep Ambròs
2374,Ingrid Rubio
2375,Marc Martínez
2376,Eduardo Noriega
2377,Javier Rey
2378,Adriana Ugarte
2379,Maurice Carpede
2380,Johnny Selema
2381,Brandon Auret
2382,Jose Pablo Cantillo
2383,Yo-Landi Visser
2384,Ninja
